Date,Value
08/02/2023,19.0517
09/02/2023,18.9435
10/02/2023,18.9543
11/02/2023,N/E
12/02/2023,N/E
13/02/2023,18.6893
14/02/2023,18.6327
15/02/2023,18.5383
16/02/2023,18.6428
17/02/2023,18.5497
18/02/2023,N/E
19/02/2023,N/E
20/02/2023,18.4142
21/02/2023,18.3970
22/02/2023,18.3938
23/02/2023,18.3483
24/02/2023,18.4107
25/02/2023,N/E
26/02/2023,N/E
27/02/2023,18.4023
28/02/2023,18.4077
01/03/2023,18.3448
02/03/2023,18.1700
03/03/2023,18.1260
04/03/2023,N/E
05/03/2023,N/E
06/03/2023,18.0123
07/03/2023,18.0122
08/03/2023,18.1155
09/03/2023,17.9662
10/03/2023,18.0577
11/03/2023,N/E
12/03/2023,N/E
13/03/2023,18.4083
14/03/2023,18.8302
15/03/2023,18.6427
16/03/2023,18.9972
17/03/2023,18.9095
18/03/2023,N/E
19/03/2023,N/E
20/03/2023,N/E
21/03/2023,18.8977
22/03/2023,18.6755
23/03/2023,18.5437
24/03/2023,18.4902
25/03/2023,N/E
26/03/2023,N/E
27/03/2023,18.5178
28/03/2023,18.3830
29/03/2023,18.2523
30/03/2023,18.1052
31/03/2023,18.0932
01/04/2023,N/E
02/04/2023,N/E
03/04/2023,18.0415
04/04/2023,18.1070
05/04/2023,18.1185
06/04/2023,N/E
07/04/2023,N/E
08/04/2023,N/E
09/04/2023,N/E
10/04/2023,18.3323
11/04/2023,18.1765
12/04/2023,18.1870
13/04/2023,18.0660
14/04/2023,18.0152
15/04/2023,N/E
16/04/2023,N/E
17/04/2023,18.0638
18/04/2023,18.0868
19/04/2023,18.0630
20/04/2023,18.0448
21/04/2023,18.0090
22/04/2023,N/E
23/04/2023,N/E
24/04/2023,17.9988
25/04/2023,18.0082
26/04/2023,18.0892
27/04/2023,18.1030
28/04/2023,18.0723
29/04/2023,N/E
30/04/2023,N/E
01/05/2023,N/E
02/05/2023,17.9975
03/05/2023,18.0325
04/05/2023,17.9060
05/05/2023,17.9575
06/05/2023,N/E
07/05/2023,N/E
08/05/2023,17.7863
09/05/2023,17.8213
10/05/2023,17.7608
11/05/2023,17.5845
12/05/2023,17.6287
13/05/2023,N/E
14/05/2023,N/E
15/05/2023,17.6142
16/05/2023,17.5380
17/05/2023,17.4672
18/05/2023,17.5872
19/05/2023,17.7342
20/05/2023,N/E
21/05/2023,N/E
22/05/2023,17.6930
23/05/2023,17.8680
24/05/2023,17.9687
25/05/2023,17.8195
26/05/2023,17.8252
27/05/2023,N/E
28/05/2023,N/E
29/05/2023,17.6723
30/05/2023,17.5605
31/05/2023,17.6532
01/06/2023,17.7418
02/06/2023,17.5673
03/06/2023,N/E
04/06/2023,N/E
05/06/2023,17.5063
06/06/2023,17.4732
07/06/2023,17.4192
08/06/2023,17.3608
09/06/2023,17.4085
10/06/2023,N/E
11/06/2023,N/E
12/06/2023,17.2840
13/06/2023,17.3120
14/06/2023,17.2185
15/06/2023,17.1247
16/06/2023,17.1762
17/06/2023,N/E
18/06/2023,N/E
19/06/2023,17.0792
20/06/2023,17.0945
21/06/2023,17.2043
22/06/2023,17.1547
23/06/2023,17.1713
24/06/2023,N/E
25/06/2023,N/E
26/06/2023,17.1795
27/06/2023,17.1445
28/06/2023,17.1013
29/06/2023,17.0720
30/06/2023,17.1187
01/07/2023,N/E
02/07/2023,N/E
03/07/2023,17.1358
04/07/2023,17.0517
05/07/2023,17.0260
06/07/2023,17.0040
07/07/2023,17.2825
08/07/2023,N/E
09/07/2023,N/E
10/07/2023,17.1012
11/07/2023,17.0605
12/07/2023,17.0783
13/07/2023,16.8537
14/07/2023,16.8905
15/07/2023,N/E
16/07/2023,N/E
17/07/2023,16.7892
18/07/2023,16.7858
19/07/2023,16.7480
20/07/2023,16.7667
21/07/2023,16.8460
22/07/2023,N/E
23/07/2023,N/E
24/07/2023,16.9393
25/07/2023,16.8367
26/07/2023,16.9075
27/07/2023,16.8825
28/07/2023,16.7338
29/07/2023,N/E
30/07/2023,N/E
31/07/2023,16.6895
01/08/2023,16.7303
02/08/2023,16.8533
03/08/2023,17.0193
04/08/2023,17.2892
05/08/2023,N/E
06/08/2023,N/E
07/08/2023,17.0555
08/08/2023,17.0608
09/08/2023,17.1122
10/08/2023,17.0767
11/08/2023,16.9548
12/08/2023,N/E
13/08/2023,N/E
14/08/2023,17.0045
15/08/2023,17.0672
16/08/2023,17.1388
17/08/2023,17.0768
18/08/2023,17.1225
19/08/2023,N/E
20/08/2023,N/E
21/08/2023,17.0477
22/08/2023,17.0202
23/08/2023,16.9267
24/08/2023,16.8077
25/08/2023,16.8090
26/08/2023,N/E
27/08/2023,N/E
28/08/2023,16.7718
29/08/2023,16.7432
30/08/2023,16.8402
31/08/2023,16.7477
01/09/2023,16.9170
02/09/2023,N/E
03/09/2023,N/E
04/09/2023,17.1113
05/09/2023,17.1750
06/09/2023,17.3492
07/09/2023,17.5805
08/09/2023,17.5543
09/09/2023,N/E
10/09/2023,N/E
11/09/2023,17.5767
12/09/2023,17.3813
13/09/2023,17.2553
14/09/2023,17.1235
15/09/2023,17.1042
16/09/2023,N/E
17/09/2023,N/E
18/09/2023,17.0807
19/09/2023,17.1307
20/09/2023,17.0805
21/09/2023,17.0240
22/09/2023,17.1675
23/09/2023,N/E
24/09/2023,N/E
25/09/2023,17.1568
26/09/2023,17.3733
27/09/2023,17.4758
28/09/2023,17.7287
29/09/2023,17.6195
30/09/2023,N/E
01/10/2023,N/E
02/10/2023,17.4127
03/10/2023,17.5920
04/10/2023,17.9025
05/10/2023,18.0170
06/10/2023,18.2407
07/10/2023,N/E
08/10/2023,N/E
09/10/2023,18.1837
10/10/2023,18.3482
11/10/2023,17.9917
12/10/2023,17.8420
13/10/2023,17.9132
14/10/2023,N/E
15/10/2023,N/E
16/10/2023,18.0362
17/10/2023,17.9568
18/10/2023,17.9097
19/10/2023,18.2440
20/10/2023,18.2873
21/10/2023,N/E
22/10/2023,N/E
23/10/2023,18.2343
24/10/2023,18.1218
25/10/2023,18.2842
26/10/2023,18.3122
27/10/2023,18.2178
28/10/2023,N/E
29/10/2023,N/E
30/10/2023,18.0752
31/10/2023,18.0640
01/11/2023,18.0368
02/11/2023,N/E
03/11/2023,17.9305
04/11/2023,N/E
05/11/2023,N/E
06/11/2023,17.4117
07/11/2023,17.5308
08/11/2023,17.5097
09/11/2023,17.5017
10/11/2023,17.4888
11/11/2023,N/E
12/11/2023,N/E
13/11/2023,17.7480
14/11/2023,17.6138
15/11/2023,17.3917
16/11/2023,17.3387
17/11/2023,17.2708
18/11/2023,N/E
19/11/2023,N/E
20/11/2023,N/E
21/11/2023,17.2175
22/11/2023,17.2102
23/11/2023,17.2133
24/11/2023,17.1787
25/11/2023,N/E
26/11/2023,N/E
27/11/2023,17.1268
28/11/2023,17.1555
29/11/2023,17.1357
30/11/2023,17.1870
01/12/2023,17.3730
02/12/2023,N/E
03/12/2023,N/E
04/12/2023,17.2143
05/12/2023,17.4060
06/12/2023,17.4215
07/12/2023,17.2685
08/12/2023,17.4197
09/12/2023,N/E
10/12/2023,N/E
11/12/2023,17.3688
12/12/2023,N/E
13/12/2023,17.4470
14/12/2023,17.3980
15/12/2023,17.2990
16/12/2023,N/E
17/12/2023,N/E
18/12/2023,17.1908
19/12/2023,17.2277
20/12/2023,17.0652
21/12/2023,17.0673
22/12/2023,17.0590
23/12/2023,N/E
24/12/2023,N/E
25/12/2023,N/E
26/12/2023,16.9738
27/12/2023,16.9727
28/12/2023,16.9220
29/12/2023,16.8935
30/12/2023,N/E
31/12/2023,N/E
01/01/2024,N/E
02/01/2024,16.9190
03/01/2024,17.0297
04/01/2024,17.0492
05/01/2024,17.0458
06/01/2024,N/E
07/01/2024,N/E
08/01/2024,16.8987
09/01/2024,16.8133
10/01/2024,16.9347
11/01/2024,16.9912
12/01/2024,16.9898
13/01/2024,N/E
14/01/2024,N/E
15/01/2024,16.8580
16/01/2024,16.8983
17/01/2024,17.1598
18/01/2024,17.2957
19/01/2024,17.1995
20/01/2024,N/E
21/01/2024,N/E
22/01/2024,17.1325
23/01/2024,17.1125
24/01/2024,17.3520
25/01/2024,17.1673
26/01/2024,17.2375
27/01/2024,N/E
28/01/2024,N/E
29/01/2024,17.1657
30/01/2024,17.2333
31/01/2024,17.1932
01/02/2024,17.1633
02/02/2024,17.1335
03/02/2024,N/E
04/02/2024,N/E
05/02/2024,N/E
06/02/2024,17.1447
07/02/2024,17.0357
08/02/2024,17.0398
09/02/2024,17.1023
10/02/2024,N/E
11/02/2024,N/E
12/02/2024,17.0855
13/02/2024,17.0680
14/02/2024,17.1982
15/02/2024,17.1105
16/02/2024,17.0680
17/02/2024,N/E
18/02/2024,N/E
19/02/2024,17.0602
20/02/2024,17.0500
21/02/2024,17.0458
22/02/2024,17.0603
23/02/2024,17.1210
24/02/2024,N/E
25/02/2024,N/E
26/02/2024,17.1260
27/02/2024,17.1260
28/02/2024,17.0605
29/02/2024,17.0962
01/03/2024,17.0633
02/03/2024,N/E
03/03/2024,N/E
04/03/2024,17.0217
05/03/2024,16.9828
06/03/2024,16.9257
07/03/2024,16.8728
08/03/2024,16.8770
09/03/2024,N/E
10/03/2024,N/E
11/03/2024,16.7985
12/03/2024,16.8083
13/03/2024,16.8272
14/03/2024,16.7127
15/03/2024,16.6920
16/03/2024,N/E
17/03/2024,N/E
18/03/2024,N/E
19/03/2024,16.7100
20/03/2024,16.8523
21/03/2024,16.7590
22/03/2024,16.7620
23/03/2024,N/E
24/03/2024,N/E
25/03/2024,16.7367
26/03/2024,16.7032
27/03/2024,16.6780
28/03/2024,N/E
29/03/2024,N/E
30/03/2024,N/E
31/03/2024,N/E
01/04/2024,16.5323
02/04/2024,16.6578
03/04/2024,16.5673
04/04/2024,16.5415
05/04/2024,16.5173
06/04/2024,N/E
07/04/2024,N/E
08/04/2024,16.4758
09/04/2024,16.3357
10/04/2024,16.3932
11/04/2024,16.4883
12/04/2024,16.4583
13/04/2024,N/E
14/04/2024,N/E
15/04/2024,16.6693
16/04/2024,16.6815
17/04/2024,17.0252
18/04/2024,16.9948
19/04/2024,17.1145
20/04/2024,N/E
21/04/2024,N/E
22/04/2024,17.2120
23/04/2024,17.1243
24/04/2024,16.9995
25/04/2024,17.1098
26/04/2024,17.1883
27/04/2024,N/E
28/04/2024,N/E
29/04/2024,17.1552
30/04/2024,17.0243
01/05/2024,N/E
02/05/2024,17.0958
03/05/2024,16.9393
04/05/2024,N/E
05/05/2024,N/E
06/05/2024,17.0042
07/05/2024,16.8947
08/05/2024,16.9083
09/05/2024,16.9087
10/05/2024,16.8660
11/05/2024,N/E
12/05/2024,N/E
13/05/2024,16.7690
14/05/2024,16.8072
15/05/2024,16.8460
16/05/2024,16.6782
17/05/2024,16.6893
18/05/2024,N/E
19/05/2024,N/E
20/05/2024,16.6217
21/05/2024,16.5668
22/05/2024,16.6138
23/05/2024,16.6405
24/05/2024,16.6945
25/05/2024,N/E
26/05/2024,N/E
27/05/2024,16.7023
28/05/2024,16.6568
29/05/2024,16.7457
30/05/2024,16.9500
31/05/2024,16.9377
01/06/2024,N/E
02/06/2024,N/E
03/06/2024,17.0177
04/06/2024,17.6338
05/06/2024,17.8607
06/06/2024,17.5592
07/06/2024,17.5335
08/06/2024,N/E
09/06/2024,N/E
10/06/2024,18.2622
11/06/2024,18.3848
12/06/2024,18.4457
13/06/2024,18.7832
14/06/2024,18.5385
15/06/2024,N/E
16/06/2024,N/E
17/06/2024,18.4512
18/06/2024,18.5248
19/06/2024,18.4128
20/06/2024,18.4230
21/06/2024,18.4027
22/06/2024,N/E
23/06/2024,N/E
24/06/2024,18.1848
25/06/2024,17.9627
26/06/2024,18.1372
27/06/2024,18.2215
28/06/2024,18.3773
29/06/2024,N/E
30/06/2024,N/E
01/07/2024,18.2478
02/07/2024,18.3897
03/07/2024,18.2485
04/07/2024,18.1355
05/07/2024,18.0958
06/07/2024,N/E
07/07/2024,N/E
08/07/2024,18.0977
09/07/2024,18.0095
10/07/2024,17.9428
11/07/2024,17.8288
12/07/2024,17.8192
13/07/2024,N/E
14/07/2024,N/E
15/07/2024,17.6502
16/07/2024,17.7837
17/07/2024,17.6795
18/07/2024,17.7438
19/07/2024,17.8907
20/07/2024,N/E
21/07/2024,N/E
22/07/2024,17.9970
23/07/2024,17.9107
24/07/2024,18.0987
25/07/2024,18.3458
26/07/2024,18.3850
27/07/2024,N/E
28/07/2024,N/E
29/07/2024,18.4475
30/07/2024,18.6818
31/07/2024,18.7900
01/08/2024,18.5970
02/08/2024,18.7060
03/08/2024,N/E
04/08/2024,N/E
05/08/2024,19.0442
06/08/2024,19.3905
07/08/2024,19.3300
08/08/2024,19.1890
09/08/2024,19.0900
10/08/2024,N/E
11/08/2024,N/E
12/08/2024,18.8368
13/08/2024,19.0320
14/08/2024,19.0387
15/08/2024,18.8478
16/08/2024,18.6513
17/08/2024,N/E
18/08/2024,N/E
19/08/2024,18.6228
20/08/2024,18.7357
21/08/2024,18.9448
22/08/2024,19.2535
23/08/2024,19.4235
24/08/2024,N/E
25/08/2024,N/E
26/08/2024,19.0708
27/08/2024,19.3820
28/08/2024,19.6692
29/08/2024,19.6037
30/08/2024,19.8168
31/08/2024,N/E
01/09/2024,N/E
02/09/2024,19.6535
03/09/2024,19.7980
04/09/2024,19.8335
05/09/2024,19.8460
06/09/2024,20.0028
07/09/2024,N/E
08/09/2024,N/E
09/09/2024,20.0172
10/09/2024,19.8798
11/09/2024,20.0583
12/09/2024,19.8390
13/09/2024,19.5887
14/09/2024,N/E
15/09/2024,N/E
16/09/2024,N/E
17/09/2024,19.2483
18/09/2024,19.2670
19/09/2024,19.3033
20/09/2024,19.2773
21/09/2024,N/E
22/09/2024,N/E
23/09/2024,19.3725
24/09/2024,19.4150
25/09/2024,19.3562
26/09/2024,19.5870
27/09/2024,19.6290
28/09/2024,N/E
29/09/2024,N/E
30/09/2024,19.6697
01/10/2024,N/E
02/10/2024,19.6440
03/10/2024,19.3885
04/10/2024,19.4678
05/10/2024,N/E
06/10/2024,N/E
07/10/2024,19.2127
08/10/2024,19.3388
09/10/2024,19.3532
10/10/2024,19.4175
11/10/2024,19.5113
12/10/2024,N/E
13/10/2024,N/E
14/10/2024,19.3983
15/10/2024,19.3420
16/10/2024,19.6200
17/10/2024,19.8925
18/10/2024,19.9313
19/10/2024,N/E
20/10/2024,N/E
21/10/2024,19.8325
22/10/2024,20.0075
23/10/2024,19.8985
24/10/2024,19.9338
25/10/2024,19.8385
26/10/2024,N/E
27/10/2024,N/E
28/10/2024,19.9303
29/10/2024,20.0007
30/10/2024,20.0208
31/10/2024,20.1617
01/11/2024,20.0378
02/11/2024,N/E
03/11/2024,N/E
04/11/2024,20.0908
05/11/2024,20.0367
06/11/2024,20.2695
07/11/2024,20.3093
08/11/2024,19.8277
09/11/2024,N/E
10/11/2024,N/E
11/11/2024,20.1332
12/11/2024,20.4502
13/11/2024,20.5693
14/11/2024,20.6025
15/11/2024,20.4940
16/11/2024,N/E
17/11/2024,N/E
18/11/2024,N/E
19/11/2024,20.3887
20/11/2024,20.1848
21/11/2024,20.2903
22/11/2024,20.3775
23/11/2024,N/E
24/11/2024,N/E
25/11/2024,20.4872
26/11/2024,20.2993
27/11/2024,20.7185
28/11/2024,20.6418
29/11/2024,20.4173
30/11/2024,N/E
01/12/2024,N/E
02/12/2024,20.3212
03/12/2024,20.4357
04/12/2024,20.3233
05/12/2024,20.2830
06/12/2024,20.1963
07/12/2024,N/E
08/12/2024,N/E
09/12/2024,20.2275
10/12/2024,20.1547
11/12/2024,20.2485
12/12/2024,N/E
13/12/2024,20.1647
14/12/2024,N/E
15/12/2024,N/E
16/12/2024,20.1420
17/12/2024,20.1448
18/12/2024,20.2363
19/12/2024,20.1395
20/12/2024,20.4402
21/12/2024,N/E
22/12/2024,N/E
23/12/2024,20.1035
24/12/2024,20.1948
25/12/2024,N/E
26/12/2024,20.1558
27/12/2024,20.1657
28/12/2024,N/E
29/12/2024,N/E
30/12/2024,20.2683
31/12/2024,20.5103
01/01/2025,N/E
02/01/2025,20.7862
03/01/2025,20.6917
04/01/2025,N/E
05/01/2025,N/E
06/01/2025,20.6708
07/01/2025,20.3195
08/01/2025,20.3440
09/01/2025,20.3823
10/01/2025,20.4742
11/01/2025,N/E
12/01/2025,N/E
13/01/2025,20.7045
14/01/2025,20.8012
15/01/2025,20.4820
16/01/2025,20.4875
17/01/2025,20.7732
18/01/2025,N/E
19/01/2025,N/E
20/01/2025,20.7180
21/01/2025,20.5430
22/01/2025,20.6358
23/01/2025,20.5397
24/01/2025,20.3943
25/01/2025,N/E
26/01/2025,N/E
27/01/2025,20.2255
28/01/2025,20.7002
29/01/2025,20.5668
30/01/2025,20.5677
31/01/2025,20.4497
01/02/2025,N/E
02/02/2025,N/E
03/02/2025,N/E
04/02/2025,20.6068
05/02/2025,20.4268
06/02/2025,20.6363
07/02/2025,20.5125
08/02/2025,N/E
09/02/2025,N/E
10/02/2025,20.5512
11/02/2025,20.6693
12/02/2025,20.5680
13/02/2025,20.4917
14/02/2025,20.4978
15/02/2025,N/E
16/02/2025,N/E
17/02/2025,20.3082
18/02/2025,20.2830
19/02/2025,20.2617
20/02/2025,20.4208
21/02/2025,20.3733
22/02/2025,N/E
23/02/2025,N/E
24/02/2025,20.3448
25/02/2025,20.4640
26/02/2025,20.4683
27/02/2025,20.4277
28/02/2025,20.4722
01/03/2025,N/E
02/03/2025,N/E
03/03/2025,20.5080
