Date,relacion mont/num,tc,montoSpei,numSpei
30/12/2013,"475,956",13.0765,"407,983,245,672","857,186"
31/12/2013,"549,613",13.0652,"370,623,971,106","674,336"
1/1/2014,"72,585",13.0843,"145,170",2
2/1/2014,"940,284",N/E,"332,466,665,368","353,581"
3/1/2014,"534,557",13.1011,"273,232,325,149","511,138"
4/1/2014,#VALOR!,N/E,N/E,N/E
5/1/2014,#VALOR!,N/E,N/E,N/E
6/1/2014,"603,080",13.0911,"289,790,834,460","480,518"
7/1/2014,"644,079",13.0905,"262,739,834,616","407,931"
8/1/2014,"632,030",13.0337,"256,651,560,391","406,075"
9/1/2014,"555,009",13.0846,"264,012,201,461","475,690"
10/1/2014,"394,812",13.1403,"293,600,205,430","743,645"
11/1/2014,#VALOR!,N/E,N/E,N/E
12/1/2014,#VALOR!,N/E,N/E,N/E
13/01/2014,"624,421",13.0065,"316,326,893,587","506,592"
14/01/2014,"481,924",12.9889,"265,473,814,523","550,862"
15/01/2014,"368,452",13.0956,"266,011,183,061","721,969"
16/01/2014,"569,303",13.1689,"289,600,449,908","508,693"
17/01/2014,"427,701",13.2907,"288,388,378,685","674,276"
18/01/2014,#VALOR!,N/E,N/E,N/E
19/01/2014,#VALOR!,N/E,N/E,N/E
20/01/2014,"536,379",13.2737,"264,805,612,954","493,691"
21/01/2014,"577,821",13.242,"241,058,288,366","417,185"
22/01/2014,"539,658",13.2984,"213,679,607,765","395,954"
23/01/2014,"526,602",13.3194,"237,288,949,049","450,604"
24/01/2014,"348,490",13.3722,"236,596,817,852","678,920"
25/01/2014,#VALOR!,N/E,N/E,N/E
26/01/2014,#VALOR!,N/E,N/E,N/E
27/01/2014,"585,667",13.493,"277,182,157,596","473,276"
28/01/2014,"585,080",13.4408,"261,380,314,291","446,743"
29/01/2014,"573,404",13.3104,"279,788,910,021","487,944"
30/01/2014,"407,296",13.3671,"288,580,098,938","708,527"
31/01/2014,"294,995",13.3207,"329,351,237,842","1,116,464"
1/2/2014,#VALOR!,N/E,N/E,N/E
2/2/2014,#VALOR!,N/E,N/E,N/E
3/2/2014,#VALOR!,13.3769,N/E,N/E
4/2/2014,"483,751",N/E,"315,410,400,806","652,010"
5/2/2014,"456,570",13.3928,"237,963,622,765","521,199"
6/2/2014,"446,866",13.3705,"232,930,960,409","521,255"
7/2/2014,"321,244",13.2211,"243,776,637,623","758,851"
8/2/2014,#VALOR!,N/E,N/E,N/E
9/2/2014,#VALOR!,N/E,N/E,N/E
10/2/2014,"467,081",13.3285,"270,958,471,695","580,110"
11/2/2014,"549,738",13.3134,"260,252,005,521","473,411"
12/2/2014,"546,976",13.2916,"244,667,486,989","447,309"
13/02/2014,"456,483",13.3056,"258,418,381,095","566,107"
14/02/2014,"269,667",13.332,"289,980,384,570","1,075,326"
15/02/2014,#VALOR!,N/E,N/E,N/E
16/02/2014,#VALOR!,N/E,N/E,N/E
17/02/2014,"394,668",13.2477,"242,074,360,042","613,362"
18/02/2014,"485,375",13.1949,"233,681,414,790","481,445"
19/02/2014,"466,939",13.2261,"217,653,049,061","466,127"
20/02/2014,"468,315",13.2714,"247,648,056,831","528,807"
21/02/2014,"348,345",13.2913,"254,155,185,616","729,607"
22/02/2014,#VALOR!,N/E,N/E,N/E
23/02/2014,#VALOR!,N/E,N/E,N/E
24/02/2014,"522,112",13.2704,"256,157,085,431","490,617"
25/02/2014,"519,452",13.209,"260,460,718,995","501,414"
26/02/2014,"524,887",13.2248,"263,691,547,071","502,378"
27/02/2014,"416,600",13.2992,"297,549,361,046","714,233"
28/02/2014,"281,570",13.3066,"358,996,722,433","1,274,981"
1/3/2014,#VALOR!,N/E,N/E,N/E
2/3/2014,#VALOR!,N/E,N/E,N/E
3/3/2014,"456,104",13.2379,"274,988,211,943","602,907"
4/3/2014,"445,174",13.3201,"227,032,823,801","509,987"
5/3/2014,"405,337",13.2752,"211,841,511,038","522,631"
6/3/2014,"438,603",13.2519,"239,733,132,871","546,583"
7/3/2014,"301,253",13.1476,"235,796,293,495","782,719"
8/3/2014,#VALOR!,N/E,N/E,N/E
9/3/2014,#VALOR!,N/E,N/E,N/E
10/3/2014,"454,797",13.1795,"264,747,127,796","582,122"
11/3/2014,"472,848",13.2248,"226,657,008,043","479,344"
12/3/2014,"509,570",13.243,"236,277,121,283","463,679"
13/03/2014,"427,732",13.2659,"257,975,192,856","603,124"
14/03/2014,"224,319",13.2456,"263,544,617,120","1,174,864"
15/03/2014,#VALOR!,N/E,N/E,N/E
16/03/2014,#VALOR!,N/E,N/E,N/E
17/03/2014,"2,950",13.234,"11,800",4
18/03/2014,"445,448",N/E,"309,563,783,415","694,950"
19/03/2014,"523,198",13.1675,"263,887,090,286","504,373"
20/03/2014,"475,759",13.1695,"263,588,864,926","554,039"
21/03/2014,"340,321",13.2703,"264,230,253,232","776,414"
22/03/2014,#VALOR!,N/E,N/E,N/E
23/03/2014,#VALOR!,N/E,N/E,N/E
24/03/2014,"554,903",13.22,"285,553,800,762","514,601"
25/03/2014,"536,529",13.2019,"263,913,300,556","491,890"
26/03/2014,"505,041",13.1349,"239,036,581,599","473,301"
27/03/2014,"483,785",13.1273,"278,331,045,885","575,320"
28/03/2014,"282,629",13.0837,"286,444,260,385","1,013,498"
29/03/2014,#VALOR!,N/E,N/E,N/E
30/03/2014,#VALOR!,N/E,N/E,N/E
31/03/2014,"369,851",13.0841,"380,261,866,766","1,028,148"
1/4/2014,"463,800",13.0549,"246,269,382,880","530,982"
2/4/2014,"448,802",13.0313,"214,821,257,122","478,655"
3/4/2014,"468,000",13.0991,"259,692,004,847","554,898"
4/4/2014,"324,957",13.1324,"264,542,619,679","814,084"
5/4/2014,#VALOR!,N/E,N/E,N/E
6/4/2014,0,N/E,0,2
7/4/2014,"482,212",13.0345,"261,973,992,966","543,276"
8/4/2014,"519,687",13.0179,"249,912,424,878","480,890"
9/4/2014,"491,405",12.9642,"238,578,761,632","485,503"
10/4/2014,"510,265",13.0604,"303,016,920,974","593,842"
11/4/2014,"318,988",13.0453,"278,776,066,140","873,938"
12/4/2014,1,N/E,2,2
13/04/2014,#VALOR!,N/E,N/E,N/E
14/04/2014,"381,032",13.0788,"268,122,848,452","703,676"
15/04/2014,"348,981",13.0493,"269,710,564,238","772,851"
16/04/2014,"314,707",13.0986,"260,074,936,761","826,404"
17/04/2014,#VALOR!,13.0603,N/E,N/E
18/04/2014,#VALOR!,N/E,N/E,N/E
19/04/2014,#VALOR!,N/E,N/E,N/E
20/04/2014,#VALOR!,N/E,N/E,N/E
21/04/2014,"503,778",N/E,"298,872,119,804","593,261"
22/04/2014,"518,991",13.0413,"244,329,568,661","470,778"
23/04/2014,"486,646",13.0448,"217,781,696,469","447,516"
24/04/2014,"480,620",13.0908,"250,018,368,420","520,200"
25/04/2014,"323,476",13.101,"255,306,232,972","789,259"
26/04/2014,#VALOR!,N/E,N/E,N/E
27/04/2014,#VALOR!,N/E,N/E,N/E
28/04/2014,"473,709",13.1371,"280,408,097,858","591,942"
29/04/2014,"359,580",13.1356,"257,431,395,424","715,923"
30/04/2014,"284,472",13.1039,"320,013,609,063","1,124,937"
1/5/2014,#VALOR!,13.0901,N/E,N/E
2/5/2014,"314,936",N/E,"282,806,910,727","897,981"
3/5/2014,#VALOR!,N/E,N/E,N/E
4/5/2014,#VALOR!,N/E,N/E,N/E
5/5/2014,"424,332",12.9981,"243,859,161,385","574,689"
6/5/2014,"437,971",13.0102,"230,733,861,525","526,825"
7/5/2014,"449,561",13.0129,"226,073,884,110","502,877"
8/5/2014,"420,728",12.9876,"232,561,384,351","552,760"
9/5/2014,"308,496",12.9477,"253,319,105,281","821,141"
10/5/2014,#VALOR!,N/E,N/E,N/E
11/5/2014,#VALOR!,N/E,N/E,N/E
12/5/2014,"465,478",12.9843,"272,882,886,056","586,242"
13/05/2014,"535,641",12.9534,"276,121,861,272","515,498"
14/05/2014,"380,482",12.9234,"251,374,907,611","660,675"
15/05/2014,"332,192",12.8993,"293,083,109,826","882,270"
16/05/2014,"315,994",12.9755,"269,959,539,603","854,319"
17/05/2014,#VALOR!,N/E,N/E,N/E
18/05/2014,#VALOR!,N/E,N/E,N/E
19/05/2014,"518,800",12.9193,"293,025,522,692","564,814"
20/05/2014,"509,237",12.8944,"252,993,530,644","496,809"
21/05/2014,"477,149",12.9425,"226,664,905,723","475,040"
22/05/2014,"465,137",12.9132,"248,853,212,443","535,010"
23/05/2014,"290,373",12.8801,"232,698,678,372","801,378"
24/05/2014,#VALOR!,N/E,N/E,N/E
25/05/2014,"8,286",N/E,"3,057,564",369
26/05/2014,"393,032",12.8656,"213,448,198,812","543,081"
27/05/2014,"522,902",12.8616,"260,076,287,181","497,371"
28/05/2014,"428,953",12.8772,"232,197,619,309","541,312"
29/05/2014,"390,213",12.866,"288,727,683,508","739,924"
30/05/2014,"267,550",12.8462,"356,206,600,031","1,331,364"
31/05/2014,#VALOR!,N/E,N/E,N/E
1/6/2014,#VALOR!,N/E,N/E,N/E
2/6/2014,"415,776",12.8609,"271,205,422,479","652,287"
3/6/2014,"464,370",12.9108,"246,234,362,043","530,255"
4/6/2014,"448,913",12.9447,"222,463,055,840","495,559"
5/6/2014,"416,712",12.9527,"241,932,752,454","580,575"
6/6/2014,"337,012",12.8868,"279,039,775,797","827,982"
7/6/2014,#VALOR!,N/E,N/E,N/E
8/6/2014,#VALOR!,N/E,N/E,N/E
9/6/2014,"571,820",12.8981,"326,689,777,969","571,316"
10/6/2014,"473,339",12.9912,"257,805,510,121","544,653"
11/6/2014,"560,996",13.0486,"288,808,658,068","514,814"
12/6/2014,"482,478",13.0306,"307,967,977,355","638,305"
13/06/2014,"233,913",12.9815,"272,520,796,304","1,165,050"
14/06/2014,#VALOR!,N/E,N/E,N/E
15/06/2014,#VALOR!,N/E,N/E,N/E
16/06/2014,"447,484",13.0164,"314,935,860,252","703,793"
17/06/2014,"551,719",13.0323,"289,144,792,202","524,080"
18/06/2014,"504,888",13.1007,"243,779,471,116","482,839"
19/06/2014,"452,270",13.0672,"238,990,402,612","528,424"
20/06/2014,"336,943",12.9885,"267,324,071,804","793,381"
21/06/2014,#VALOR!,N/E,N/E,N/E
22/06/2014,#VALOR!,N/E,N/E,N/E
23/06/2014,"606,615",13.0124,"308,368,337,184","508,343"
24/06/2014,"527,323",13.0056,"252,587,616,364","479,000"
25/06/2014,"477,439",13.0218,"244,133,177,081","511,339"
26/06/2014,"458,916",13.0174,"271,421,043,892","591,440"
27/06/2014,"264,291",13.0323,"269,339,450,985","1,019,102"
28/06/2014,#VALOR!,N/E,N/E,N/E
29/06/2014,#VALOR!,N/E,N/E,N/E
30/06/2014,"353,269",13.0002,"395,461,271,308","1,119,435"
1/7/2014,"458,190",12.9712,"265,120,813,386","578,626"
2/7/2014,"452,715",12.9605,"232,166,794,724","512,832"
3/7/2014,"403,541",12.9673,"232,389,606,868","575,876"
4/7/2014,"235,875",12.9829,"195,990,139,411","830,907"
5/7/2014,#VALOR!,N/E,N/E,N/E
6/7/2014,#VALOR!,N/E,N/E,N/E
7/7/2014,"464,245",12.9768,"264,860,079,790","570,518"
8/7/2014,"469,050",12.9949,"230,987,267,163","492,458"
9/7/2014,"465,749",13.0006,"232,867,760,535","499,986"
10/7/2014,"459,331",12.978,"272,038,959,393","592,250"
11/7/2014,"332,427",13.0015,"278,313,208,100","837,217"
12/7/2014,#VALOR!,N/E,N/E,N/E
13/07/2014,0,N/E,0,3
14/07/2014,"388,044",12.985,"279,590,443,292","720,513"
15/07/2014,"285,638",12.9755,"239,907,765,740","839,901"
16/07/2014,"395,843",12.9611,"216,894,943,485","547,932"
17/07/2014,"500,887",12.939,"281,896,729,888","562,795"
18/07/2014,"317,396",12.9454,"251,134,977,310","791,236"
19/07/2014,0,N/E,0,2
20/07/2014,#VALOR!,N/E,N/E,N/E
21/07/2014,"467,692",12.9588,"250,058,171,337","534,664"
22/07/2014,"468,530",12.9751,"225,385,188,365","481,048"
23/07/2014,"433,643",12.9393,"203,052,881,028","468,249"
24/07/2014,"416,019",12.9286,"224,219,480,177","538,965"
25/07/2014,"310,787",12.9572,"261,944,619,769","842,844"
26/07/2014,#VALOR!,N/E,N/E,N/E
27/07/2014,#VALOR!,N/E,N/E,N/E
28/07/2014,"482,983",12.9445,"282,869,241,379","585,671"
29/07/2014,"476,087",12.9878,"273,219,947,335","573,887"
30/07/2014,"335,742",13.0578,"252,770,960,469","752,872"
31/07/2014,"292,886",13.1357,"309,462,606,790","1,056,599"
1/8/2014,"315,166",13.2269,"258,742,833,934","820,972"
2/8/2014,#VALOR!,N/E,N/E,N/E
3/8/2014,#VALOR!,N/E,N/E,N/E
4/8/2014,"429,311",13.1932,"243,790,663,617","567,865"
5/8/2014,"403,931",13.1962,"213,225,641,636","527,876"
6/8/2014,"408,447",13.2716,"205,774,973,950","503,799"
7/8/2014,"419,674",13.258,"233,719,233,774","556,906"
8/8/2014,"291,140",13.2551,"246,817,914,686","847,763"
9/8/2014,#VALOR!,N/E,N/E,N/E
10/8/2014,#VALOR!,N/E,N/E,N/E
11/8/2014,"451,808",13.236,"251,575,487,660","556,819"
12/8/2014,"477,778",13.1998,"246,470,267,204","515,868"
13/08/2014,"422,431",13.159,"214,759,385,346","508,389"
14/08/2014,"371,508",13.1113,"269,151,824,425","724,484"
15/08/2014,"221,251",13.0717,"256,934,698,336","1,161,282"
16/08/2014,#VALOR!,N/E,N/E,N/E
17/08/2014,#VALOR!,N/E,N/E,N/E
18/08/2014,"442,929",13.0748,"275,010,563,785","620,891"
19/08/2014,"456,088",13.0505,"242,333,982,067","531,332"
20/08/2014,"454,719",13.0532,"238,421,189,067","524,327"
21/08/2014,"426,247",13.0814,"246,128,232,111","577,431"
22/08/2014,"301,476",13.0963,"251,330,136,736","833,665"
23/08/2014,#VALOR!,N/E,N/E,N/E
24/08/2014,#VALOR!,N/E,N/E,N/E
25/08/2014,"431,056",13.1328,"267,267,943,699","620,031"
26/08/2014,"437,511",13.1383,"241,044,295,578","550,945"
27/08/2014,"408,237",13.1059,"226,322,883,446","554,391"
28/08/2014,"377,487",13.0811,"284,785,057,502","754,424"
29/08/2014,"246,939",13.1109,"356,615,031,629","1,444,145"
30/08/2014,#VALOR!,N/E,N/E,N/E
31/08/2014,#VALOR!,N/E,N/E,N/E
1/9/2014,"341,897",13.0763,"242,421,569,015","709,048"
2/9/2014,"413,515",13.0833,"232,881,347,162","563,175"
3/9/2014,"403,160",13.1299,"218,137,774,232","541,070"
4/9/2014,"376,916",13.0892,"224,131,125,756","594,645"
5/9/2014,"275,222",13.0959,"251,927,725,773","915,361"
6/9/2014,#VALOR!,N/E,N/E,N/E
7/9/2014,#VALOR!,N/E,N/E,N/E
8/9/2014,"413,344",13.0788,"252,979,048,067","612,031"
9/9/2014,"411,536",13.0813,"228,092,467,002","554,247"
10/9/2014,"427,722",13.2162,"253,511,898,859","592,702"
11/9/2014,"500,564",13.2144,"315,754,504,345","630,798"
12/9/2014,"256,642",13.2144,"292,029,392,200","1,137,887"
13/09/2014,#VALOR!,N/E,N/E,N/E
14/09/2014,#VALOR!,N/E,N/E,N/E
15/09/2014,"307,700",13.2644,"257,006,649,772","835,250"
16/09/2014,#VALOR!,13.2223,N/E,N/E
17/09/2014,"471,136",N/E,"298,943,336,633","634,516"
18/09/2014,"409,992",13.1762,"251,549,036,911","613,546"
19/09/2014,"278,057",13.2402,"248,184,519,287","892,567"
20/09/2014,#VALOR!,N/E,N/E,N/E
21/09/2014,#VALOR!,N/E,N/E,N/E
22/09/2014,"422,848",13.2369,"255,272,030,577","603,697"
23/09/2014,"474,906",13.2566,"253,841,772,091","534,510"
24/09/2014,"450,605",13.2768,"239,087,146,539","530,591"
25/09/2014,"432,154",13.3015,"265,151,375,852","613,557"
26/09/2014,"315,006",13.3848,"289,161,663,130","917,957"
27/09/2014,#VALOR!,N/E,N/E,N/E
28/09/2014,#VALOR!,N/E,N/E,N/E
29/09/2014,"369,417",13.4541,"320,880,278,560","868,612"
30/09/2014,"320,466",13.4891,"381,076,669,952","1,189,132"
1/10/2014,"428,887",13.433,"260,535,894,052","607,470"
2/10/2014,"394,442",13.4455,"243,011,161,693","616,089"
3/10/2014,"267,218",13.4026,"246,807,020,773","923,616"
4/10/2014,#VALOR!,N/E,N/E,N/E
5/10/2014,#VALOR!,N/E,N/E,N/E
6/10/2014,"395,896",13.4835,"255,978,161,220","646,580"
7/10/2014,"387,161",13.4089,"221,371,992,470","571,783"
8/10/2014,"413,616",13.4332,"223,585,247,808","540,562"
9/10/2014,"383,181",13.4786,"238,642,284,018","622,792"
10/10/2014,"272,048",13.3789,"259,799,367,992","954,977"
11/10/2014,#VALOR!,N/E,N/E,N/E
12/10/2014,#VALOR!,N/E,N/E,N/E
13/10/2014,"381,258",13.4331,"244,616,355,920","641,603"
14/10/2014,"358,784",13.4203,"264,584,756,699","737,448"
15/10/2014,"266,066",13.4094,"247,676,757,805","930,885"
16/10/2014,"373,632",13.5423,"251,572,554,774","673,316"
17/10/2014,"299,078",13.5616,"270,404,615,558","904,126"
18/10/2014,#VALOR!,N/E,N/E,N/E
19/10/2014,#VALOR!,N/E,N/E,N/E
20/10/2014,"511,194",13.5231,"312,726,008,587","611,756"
21/10/2014,"428,586",13.5357,"234,167,561,513","546,372"
22/10/2014,"416,338",13.4989,"219,152,996,688","526,382"
23/10/2014,"388,724",13.5559,"229,703,948,294","590,918"
24/10/2014,"276,820",13.5288,"249,936,556,055","902,884"
25/10/2014,#VALOR!,N/E,N/E,N/E
26/10/2014,#VALOR!,N/E,N/E,N/E
27/10/2014,"479,016",13.5263,"296,104,159,538","618,151"
28/10/2014,"435,517",13.5701,"255,912,167,576","587,605"
29/10/2014,"413,921",13.4843,"266,769,284,510","644,493"
30/10/2014,"320,633",13.4239,"298,871,192,964","932,128"
31/10/2014,"283,280",13.4316,"365,923,459,252","1,291,739"
1/11/2014,#VALOR!,N/E,N/E,N/E
2/11/2014,#VALOR!,N/E,N/E,N/E
3/11/2014,"441,881",13.4773,"336,910,315,510","762,445"
4/11/2014,"390,377",13.5503,"233,524,257,721","598,202"
5/11/2014,"372,753",13.5925,"225,681,154,994","605,445"
6/11/2014,"363,178",13.607,"231,118,209,661","636,378"
7/11/2014,"285,861",13.6173,"271,237,073,980","948,843"
8/11/2014,#VALOR!,N/E,N/E,N/E
9/11/2014,#VALOR!,N/E,N/E,N/E
10/11/2014,"401,102",13.5573,"276,297,666,945","688,846"
11/11/2014,"355,202",13.5528,"204,339,025,536","575,276"
12/11/2014,"431,717",13.5874,"252,789,985,951","585,546"
13/11/2014,"378,114",13.5613,"289,456,628,655","765,528"
14/11/2014,"210,044",13.5995,"291,902,707,729","1,389,720"
15/11/2014,#VALOR!,N/E,N/E,N/E
16/11/2014,#VALOR!,N/E,N/E,N/E
17/11/2014,"7,753,169",13.5348,"7,753,169",1
18/11/2014,"424,466",N/E,"350,535,020,861","825,826"
19/11/2014,"455,849",13.5445,"296,679,901,664","650,829"
20/11/2014,"389,825",13.6146,"257,462,874,664","660,458"
21/11/2014,"316,128",13.6115,"299,207,769,524","946,478"
22/11/2014,#VALOR!,N/E,N/E,N/E
23/11/2014,#VALOR!,N/E,N/E,N/E
24/11/2014,"421,287",13.6152,"271,892,225,783","645,385"
25/11/2014,"435,980",13.6374,"275,386,337,494","631,649"
26/11/2014,"499,555",13.642,"317,333,106,131","635,232"
27/11/2014,"352,007",13.7219,"290,467,790,754","825,177"
28/11/2014,"267,192",13.7667,"428,096,070,696","1,602,205"
29/11/2014,#VALOR!,N/E,N/E,N/E
30/11/2014,#VALOR!,N/E,N/E,N/E
1/12/2014,"382,017",13.8965,"311,017,841,871","814,147"
2/12/2014,"391,220",13.9262,"253,819,867,062","648,791"
3/12/2014,"429,084",14.076,"280,137,238,007","652,873"
4/12/2014,"415,173",14.0918,"298,613,984,928","719,252"
5/12/2014,"303,160",14.1165,"334,660,181,867","1,103,906"
6/12/2014,#VALOR!,N/E,N/E,N/E
7/12/2014,#VALOR!,N/E,N/E,N/E
8/12/2014,"442,233",14.3045,"319,563,230,893","722,613"
9/12/2014,"385,673",14.4042,"271,928,129,546","705,074"
10/12/2014,"403,838",14.3674,"319,489,114,755","791,131"
11/12/2014,"313,273",14.5181,"396,587,570,676","1,265,948"
12/12/2014,"72,583",14.6648,"1,233,904",17
13/12/2014,#VALOR!,N/E,N/E,N/E
14/12/2014,#VALOR!,N/E,N/E,N/E
15/12/2014,"268,568",N/E,"410,541,677,690","1,528,632"
16/12/2014,"361,962",14.7853,"340,149,561,071","939,738"
17/12/2014,"496,879",14.7499,"399,797,674,941","804,618"
18/12/2014,"388,492",14.6028,"340,033,823,768","875,267"
19/12/2014,"287,548",14.5562,"356,498,963,579","1,239,790"
20/12/2014,#VALOR!,N/E,N/E,N/E
21/12/2014,#VALOR!,N/E,N/E,N/E
22/12/2014,"437,925",14.6378,"364,073,525,520","831,360"
23/12/2014,"393,828",14.6359,"325,508,752,614","826,526"
24/12/2014,"451,380",14.7008,"236,743,304,744","524,488"
25/12/2014,#VALOR!,14.7429,N/E,N/E
26/12/2014,"422,529",N/E,"299,722,112,238","709,353"
27/12/2014,#VALOR!,N/E,N/E,N/E
28/12/2014,#VALOR!,N/E,N/E,N/E
29/12/2014,"435,230",14.6955,"351,512,959,923","807,649"
30/12/2014,"333,725",14.718,"340,547,398,158","1,020,442"
31/12/2014,"380,445",14.7348,"322,756,232,117","848,365"
1/1/2015,"14,438",N/E,"1,544,866",107
2/1/2015,"484,554",14.7414,"252,495,593,863","521,089"
3/1/2015,#VALOR!,N/E,N/E,N/E
4/1/2015,#VALOR!,N/E,N/E,N/E
5/1/2015,"476,941",14.829,"305,518,399,272","640,579"
6/1/2015,"483,545",14.9469,"241,457,143,145","499,348"
7/1/2015,"480,745",14.8479,"244,568,540,854","508,728"
8/1/2015,"455,800",14.7936,"269,375,907,120","590,996"
9/1/2015,"306,763",14.6274,"279,104,982,121","909,839"
10/1/2015,#VALOR!,N/E,N/E,N/E
11/1/2015,#VALOR!,N/E,N/E,N/E
12/1/2015,"459,476",14.5804,"290,403,256,566","632,032"
13/01/2015,"472,902",14.6398,"269,958,214,549","570,855"
14/01/2015,"391,255",14.5559,"273,516,660,854","699,076"
15/01/2015,"315,935",14.5644,"306,603,059,462","970,463"
16/01/2015,"320,979",14.5821,"301,183,344,194","938,326"
17/01/2015,"46,088",N/E,"26,961,274",585
18/01/2015,714,N/E,"142,019",199
19/01/2015,"481,173",14.6223,"308,672,121,729","641,499"
20/01/2015,"490,741",14.6524,"277,470,114,829","565,410"
21/01/2015,"494,276",14.6484,"265,316,042,517","536,777"
22/01/2015,"408,576",14.6983,"236,265,256,911","578,265"
23/01/2015,"309,279",14.612,"273,105,544,139","883,039"
24/01/2015,"4,452",N/E,"3,254,755",731
25/01/2015,"4,085",N/E,"849,672",208
26/01/2015,"440,091",14.6499,"274,079,079,136","622,778"
27/01/2015,"500,851",14.5887,"276,543,162,918","552,147"
28/01/2015,"439,632",14.5872,"271,655,644,085","617,916"
29/01/2015,"341,696",14.6878,"284,547,368,952","832,750"
30/01/2015,"264,190",14.8414,"372,953,387,033","1,411,685"
31/01/2015,"5,707",N/E,"13,406,082","2,349"
1/2/2015,"3,667",N/E,"2,310,131",630
2/2/2015,"3,428",N/E,"9,067,763","2,645"
3/2/2015,"373,129",14.9885,"325,993,115,195","873,674"
4/2/2015,"426,626",14.7566,"282,223,529,805","661,525"
5/2/2015,"393,783",14.8011,"276,916,095,321","703,220"
6/2/2015,"272,896",14.7548,"261,114,117,038","956,828"
7/2/2015,"4,293",N/E,"7,271,706","1,694"
8/2/2015,"2,458",N/E,"1,263,529",514
9/2/2015,"422,072",14.9024,"284,480,565,819","674,010"
10/2/2015,"422,918",14.8014,"269,186,314,817","636,498"
11/2/2015,"470,176",14.9309,"266,004,530,982","565,755"
12/2/2015,"401,454",15.1099,"283,313,330,275","705,718"
13/02/2015,"220,730",14.9167,"303,334,342,062","1,374,231"
14/02/2015,"4,052",N/E,"10,870,323","2,683"
15/02/2015,"2,694",N/E,"2,246,742",834
16/02/2015,"331,583",14.8605,"261,078,542,842","787,369"
17/02/2015,"472,804",14.8979,"287,037,611,592","607,097"
18/02/2015,"425,638",14.8971,"241,122,730,405","566,497"
19/02/2015,"393,785",14.9473,"243,474,344,021","618,293"
20/02/2015,"278,045",14.9583,"259,615,423,719","933,717"
21/02/2015,"4,547",N/E,"7,234,520","1,591"
22/02/2015,"2,656",N/E,"1,197,644",451
23/02/2015,"475,129",15.0757,"298,577,921,684","628,415"
24/02/2015,"404,405",15.0832,"243,559,318,470","602,266"
25/02/2015,"422,397",14.9712,"272,271,537,451","644,587"
26/02/2015,"358,554",14.9228,"309,213,057,553","862,389"
27/02/2015,"235,272",14.9624,"381,338,973,880","1,620,842"
28/02/2015,"5,472",N/E,"20,716,452","3,786"
1/3/2015,"3,092",N/E,"3,911,033","1,265"
2/3/2015,"393,868",14.9553,"314,478,107,273","798,435"
3/3/2015,"401,891",14.9862,"258,911,340,692","644,233"
4/3/2015,"389,988",14.9544,"238,113,751,843","610,567"
5/3/2015,"374,175",15.0756,"261,512,495,837","698,905"
6/3/2015,"265,849",15.1686,"262,369,439,897","986,912"
7/3/2015,"4,928",N/E,"6,391,965","1,297"
8/3/2015,"2,803",N/E,"1,267,099",452
9/3/2015,"412,027",15.4445,"281,681,570,404","683,649"
10/3/2015,"411,087",15.4544,"269,646,962,616","655,937"
11/3/2015,"477,708",15.5837,"277,767,430,325","581,459"
12/3/2015,"402,682",15.4455,"301,750,195,124","749,352"
13/03/2015,"208,546",15.4003,"309,412,373,437","1,483,664"
14/03/2015,"5,081",N/E,"9,078,960","1,787"
15/03/2015,"3,409",N/E,"2,308,082",677
16/03/2015,"3,343",N/E,"4,135,171","1,237"
17/03/2015,"397,123",15.4892,"357,430,229,112","900,049"
18/03/2015,"447,407",15.4271,"294,214,253,766","657,598"
19/03/2015,"397,906",15.4192,"271,934,450,591","683,413"
20/03/2015,"329,697",15.296,"334,902,023,992","1,015,788"
21/03/2015,"6,235",N/E,"7,974,011","1,279"
22/03/2015,"2,486",N/E,"1,148,324",462
23/03/2015,"451,827",15.0317,"295,668,965,626","654,385"
24/03/2015,"422,528",14.9644,"254,243,988,052","601,721"
25/03/2015,"426,596",14.9347,"274,160,276,994","642,670"
