Date,montoSpei,numSpei,tc
25/11/2014,"275,386,337,494","631,649",13.6374
26/11/2014,"317,333,106,131","635,232",13.642
27/11/2014,"290,467,790,754","825,177",13.7219
28/11/2014,"428,096,070,696","1,602,205",13.7667
29/11/2014,N/E,N/E,N/E
30/11/2014,N/E,N/E,N/E
1/12/2014,"311,017,841,871","814,147",13.8965
2/12/2014,"253,819,867,062","648,791",13.9262
3/12/2014,"280,137,238,007","652,873",14.076
4/12/2014,"298,613,984,928","719,252",14.0918
5/12/2014,"334,660,181,867","1,103,906",14.1165
6/12/2014,N/E,N/E,N/E
7/12/2014,N/E,N/E,N/E
8/12/2014,"319,563,230,893","722,613",14.3045
9/12/2014,"271,928,129,546","705,074",14.4042
10/12/2014,"319,489,114,755","791,131",14.3674
11/12/2014,"396,587,570,676","1,265,948",14.5181
12/12/2014,"1,233,904",17,14.6648
13/12/2014,N/E,N/E,N/E
14/12/2014,N/E,N/E,N/E
15/12/2014,"410,541,677,690","1,528,632",N/E
16/12/2014,"340,149,561,071","939,738",14.7853
17/12/2014,"399,797,674,941","804,618",14.7499
18/12/2014,"340,033,823,768","875,267",14.6028
19/12/2014,"356,498,963,579","1,239,790",14.5562
20/12/2014,N/E,N/E,N/E
21/12/2014,N/E,N/E,N/E
22/12/2014,"364,073,525,520","831,360",14.6378
23/12/2014,"325,508,752,614","826,526",14.6359
24/12/2014,"236,743,304,744","524,488",14.7008
25/12/2014,N/E,N/E,14.7429
26/12/2014,"299,722,112,238","709,353",N/E
27/12/2014,N/E,N/E,N/E
28/12/2014,N/E,N/E,N/E
29/12/2014,"351,512,959,923","807,649",14.6955
30/12/2014,"340,547,398,158","1,020,442",14.718
31/12/2014,"322,756,232,117","848,365",14.7348
1/1/2015,"1,544,866",107,N/E
2/1/2015,"252,495,593,863","521,089",14.7414
3/1/2015,N/E,N/E,N/E
4/1/2015,N/E,N/E,N/E
5/1/2015,"305,518,399,272","640,579",14.829
6/1/2015,"241,457,143,145","499,348",14.9469
7/1/2015,"244,568,540,854","508,728",14.8479
8/1/2015,"269,375,907,120","590,996",14.7936
9/1/2015,"279,104,982,121","909,839",14.6274
10/1/2015,N/E,N/E,N/E
11/1/2015,N/E,N/E,N/E
12/1/2015,"290,403,256,566","632,032",14.5804
13/01/2015,"269,958,214,549","570,855",14.6398
14/01/2015,"273,516,660,854","699,076",14.5559
15/01/2015,"306,603,059,462","970,463",14.5644
16/01/2015,"301,183,344,194","938,326",14.5821
17/01/2015,"26,961,274",585,N/E
18/01/2015,"142,019",199,N/E
19/01/2015,"308,672,121,729","641,499",14.6223
20/01/2015,"277,470,114,829","565,410",14.6524
21/01/2015,"265,316,042,517","536,777",14.6484
22/01/2015,"236,265,256,911","578,265",14.6983
23/01/2015,"273,105,544,139","883,039",14.612
24/01/2015,"3,254,755",731,N/E
25/01/2015,"849,672",208,N/E
26/01/2015,"274,079,079,136","622,778",14.6499
27/01/2015,"276,543,162,918","552,147",14.5887
28/01/2015,"271,655,644,085","617,916",14.5872
29/01/2015,"284,547,368,952","832,750",14.6878
30/01/2015,"372,953,387,033","1,411,685",14.8414
31/01/2015,"13,406,082","2,349",N/E
1/2/2015,"2,310,131",630,N/E
2/2/2015,"9,067,763","2,645",N/E
3/2/2015,"325,993,115,195","873,674",14.9885
4/2/2015,"282,223,529,805","661,525",14.7566
5/2/2015,"276,916,095,321","703,220",14.8011
6/2/2015,"261,114,117,038","956,828",14.7548
7/2/2015,"7,271,706","1,694",N/E
8/2/2015,"1,263,529",514,N/E
9/2/2015,"284,480,565,819","674,010",14.9024
10/2/2015,"269,186,314,817","636,498",14.8014
11/2/2015,"266,004,530,982","565,755",14.9309
12/2/2015,"283,313,330,275","705,718",15.1099
13/02/2015,"303,334,342,062","1,374,231",14.9167
14/02/2015,"10,870,323","2,683",N/E
15/02/2015,"2,246,742",834,N/E
16/02/2015,"261,078,542,842","787,369",14.8605
17/02/2015,"287,037,611,592","607,097",14.8979
18/02/2015,"241,122,730,405","566,497",14.8971
19/02/2015,"243,474,344,021","618,293",14.9473
20/02/2015,"259,615,423,719","933,717",14.9583
21/02/2015,"7,234,520","1,591",N/E
22/02/2015,"1,197,644",451,N/E
23/02/2015,"298,577,921,684","628,415",15.0757
24/02/2015,"243,559,318,470","602,266",15.0832
25/02/2015,"272,271,537,451","644,587",14.9712
26/02/2015,"309,213,057,553","862,389",14.9228
27/02/2015,"381,338,973,880","1,620,842",14.9624
28/02/2015,"20,716,452","3,786",N/E
1/3/2015,"3,911,033","1,265",N/E
2/3/2015,"314,478,107,273","798,435",14.9553
3/3/2015,"258,911,340,692","644,233",14.9862
4/3/2015,"238,113,751,843","610,567",14.9544
5/3/2015,"261,512,495,837","698,905",15.0756
6/3/2015,"262,369,439,897","986,912",15.1686
7/3/2015,"6,391,965","1,297",N/E
8/3/2015,"1,267,099",452,N/E
9/3/2015,"281,681,570,404","683,649",15.4445
10/3/2015,"269,646,962,616","655,937",15.4544
11/3/2015,"277,767,430,325","581,459",15.5837
12/3/2015,"301,750,195,124","749,352",15.4455
13/03/2015,"309,412,373,437","1,483,664",15.4003
14/03/2015,"9,078,960","1,787",N/E
15/03/2015,"2,308,082",677,N/E
16/03/2015,"4,135,171","1,237",N/E
17/03/2015,"357,430,229,112","900,049",15.4892
18/03/2015,"294,214,253,766","657,598",15.4271
19/03/2015,"271,934,450,591","683,413",15.4192
20/03/2015,"334,902,023,992","1,015,788",15.296
21/03/2015,"7,974,011","1,279",N/E
22/03/2015,"1,148,324",462,N/E
23/03/2015,"295,668,965,626","654,385",15.0317
24/03/2015,"254,243,988,052","601,721",14.9644
25/03/2015,"274,160,276,994","642,670",14.9347
26/03/2015,"305,032,419,417","713,843",14.9524
27/03/2015,"357,211,841,286","1,157,678",15.1056
28/03/2015,"10,215,533","1,693",N/E
29/03/2015,"2,700,841",643,N/E
30/03/2015,"371,215,634,772","992,237",15.1542
31/03/2015,"396,339,562,770","1,199,008",15.2427
1/4/2015,"291,958,262,702","962,503",15.2647
2/4/2015,"4,022,074","1,194",N/E
3/4/2015,"1,533,197",620,N/E
4/4/2015,"2,945,679",889,N/E
5/4/2015,"2,022,555",652,N/E
6/4/2015,"325,565,385,062","790,632",15.1206
7/4/2015,"264,060,282,322","622,215",14.8003
8/4/2015,"244,940,409,759","597,040",14.9039
9/4/2015,"251,379,326,848","663,525",14.9072
10/4/2015,"283,049,199,207","1,011,820",15.0554
11/4/2015,"6,587,651","1,543",N/E
12/4/2015,"1,495,045",567,N/E
13/04/2015,"319,825,970,917","735,181",15.1706
14/04/2015,"276,430,306,150","828,731",15.2947
15/04/2015,"283,755,508,085","1,056,260",15.2339
16/04/2015,"271,449,951,675","744,828",15.3891
17/04/2015,"297,028,227,365","992,478",15.2455
18/04/2015,"6,186,623","1,500",N/E
19/04/2015,"1,378,263",624,N/E
20/04/2015,"314,523,344,641","705,312",15.3128
21/04/2015,"252,178,725,619","608,527",15.3973
22/04/2015,"231,123,909,197","578,708",15.3837
23/04/2015,"264,610,616,491","651,623",15.4518
24/04/2015,"270,014,087,633","995,649",15.3539
25/04/2015,"6,551,148","1,360",N/E
26/04/2015,"1,276,367",557,N/E
27/04/2015,"317,719,980,487","703,034",15.3834
28/04/2015,"281,056,126,468","719,049",15.3213
29/04/2015,"309,261,260,016","952,722",15.2225
30/04/2015,"456,839,108,081","1,698,998",15.2043
1/5/2015,"8,825,118","1,717",N/E
2/5/2015,"6,840,672","1,734",N/E
3/5/2015,"2,142,075",798,N/E
4/5/2015,"312,097,584,257","865,919",15.3714
5/5/2015,"233,257,842,656","666,865",15.494
6/5/2015,"234,531,937,079","635,526",15.3225
7/5/2015,"257,463,113,530","717,597",15.2825
8/5/2015,"278,851,466,461","1,097,013",15.3397
9/5/2015,"6,733,819","1,887",N/E
10/5/2015,"1,885,976",758,N/E
11/5/2015,"276,405,737,674","715,446",15.1424
12/5/2015,"258,580,313,027","618,683",15.2624
13/05/2015,"252,496,707,811","638,267",15.3211
14/05/2015,"277,367,110,444","919,743",15.2213
15/05/2015,"288,659,073,383","1,397,503",15.1235
16/05/2015,"8,218,515","2,272",N/E
17/05/2015,"2,391,245",874,N/E
18/05/2015,"316,943,404,386","779,467",15.0225
19/05/2015,"235,539,715,605","629,021",15.12
20/05/2015,"264,098,476,205","620,586",15.2008
21/05/2015,"277,258,922,658","662,274",15.212
22/05/2015,"261,231,663,669","996,483",15.2326
23/05/2015,"6,313,212","1,636",N/E
24/05/2015,"1,849,427",706,N/E
25/05/2015,"233,916,170,921","723,474",15.2918
26/05/2015,"275,116,224,564","640,861",15.2635
27/05/2015,"245,487,276,414","680,771",15.3235
28/05/2015,"323,636,138,135","908,301",15.3581
29/05/2015,"404,851,747,962","1,699,628",15.3737
30/05/2015,"11,896,376","2,521",N/E
31/05/2015,"3,676,529","1,035",N/E
1/6/2015,"306,873,578,992","824,907",15.3815
2/6/2015,"268,296,229,105","652,254",15.4845
3/6/2015,"252,250,287,192","647,635",15.4128
4/6/2015,"282,422,483,688","706,124",15.4833
5/6/2015,"282,638,181,300","1,083,459",15.5347
6/6/2015,"6,106,000","1,599",N/E
7/6/2015,"1,578,357",683,N/E
8/6/2015,"267,554,351,086","699,758",15.6958
9/6/2015,"282,365,447,973","629,739",15.6715
10/6/2015,"253,665,953,300","668,451",15.5645
11/6/2015,"292,820,420,404","709,600",15.4779
12/6/2015,"288,798,952,039","1,233,318",15.4409
13/06/2015,"9,986,315","2,276",N/E
14/06/2015,"2,411,971",890,N/E
15/06/2015,"310,082,161,580","1,162,264",15.4129
16/06/2015,"267,104,840,119","719,827",15.4327
17/06/2015,"338,733,309,478","639,042",15.4192
18/06/2015,"287,355,925,568","682,395",15.4199
19/06/2015,"285,639,215,890","1,012,862",15.2828
20/06/2015,"4,587,866","1,399",N/E
21/06/2015,"2,084,515",541,N/E
22/06/2015,"299,725,410,187","668,379",15.3274
23/06/2015,"264,740,980,386","610,618",15.3072
24/06/2015,"278,758,169,635","605,729",15.4088
25/06/2015,"314,931,299,842","731,079",15.4555
26/06/2015,"342,817,654,982","1,079,469",15.4816
27/06/2015,"7,773,865","1,752",N/E
28/06/2015,"2,189,690",751,N/E
29/06/2015,"374,626,568,340","977,672",15.5676
30/06/2015,"415,834,245,973","1,379,429",15.6599
1/7/2015,"288,809,490,215","705,954",15.6854
2/7/2015,"263,124,076,364","701,190",15.7829
3/7/2015,"251,719,638,999","1,037,509",15.6821
4/7/2015,"5,798,473","1,805",N/E
5/7/2015,"2,210,670",731,N/E
6/7/2015,"319,582,295,854","739,854",15.6918
7/7/2015,"247,739,637,753","657,408",15.753
8/7/2015,"247,266,470,142","633,216",15.8281
9/7/2015,"307,854,633,632","712,183",15.8174
10/7/2015,"291,764,303,254","1,076,356",15.7856
11/7/2015,"6,998,157","1,993",N/E
12/7/2015,"1,855,716",824,N/E
13/07/2015,"294,622,128,078","714,053",15.7329
14/07/2015,"263,319,724,113","843,370",15.7404
15/07/2015,"287,461,482,897","1,064,610",15.6728
16/07/2015,"312,397,880,866","779,312",15.747
17/07/2015,"294,325,646,274","1,029,373",15.8014
18/07/2015,"6,979,983","2,024",N/E
19/07/2015,"2,216,702",906,N/E
20/07/2015,"345,683,558,311","700,776",15.9121
21/07/2015,"262,451,631,348","612,832",15.9856
22/07/2015,"242,212,478,522","593,075",15.9728
23/07/2015,"260,428,137,297","657,635",16.095
24/07/2015,"279,538,240,455","1,009,570",16.0988
25/07/2015,"7,866,967","1,987",N/E
26/07/2015,"2,202,259",862,N/E
27/07/2015,"312,063,564,985","683,969",16.2364
28/07/2015,"280,009,703,308","674,909",16.2681
29/07/2015,"286,497,594,058","764,335",16.2638
30/07/2015,"328,380,913,727","1,035,097",16.214
31/07/2015,"405,039,049,371","1,555,494",16.4512
1/8/2015,"10,339,496","2,870",N/E
2/8/2015,"3,085,857","1,185",N/E
3/8/2015,"356,525,372,263","803,318",16.0772
4/8/2015,"275,591,033,699","662,603",16.1129
5/8/2015,"264,384,955,864","672,012",16.1736
6/8/2015,"270,802,801,961","716,003",16.3762
7/8/2015,"263,536,126,597","1,036,537",16.3533
8/8/2015,"7,438,130","2,077",N/E
9/8/2015,"2,934,630",965,N/E
10/8/2015,"304,268,449,612","754,154",16.1645
11/8/2015,"258,948,674,199","630,382",16.1652
12/8/2015,"258,161,474,277","617,173",16.3241
13/08/2015,"278,772,656,512","802,928",16.2976
14/08/2015,"299,923,597,743","1,534,649",16.3541
15/08/2015,"11,291,654","3,307",N/E
16/08/2015,"3,452,681","1,406",N/E
17/08/2015,"327,613,674,451","858,515",16.3658
18/08/2015,"257,206,325,294","668,241",16.3993
19/08/2015,"265,436,435,763","626,093",16.4317
20/08/2015,"274,441,456,595","711,654",16.4908
21/08/2015,"263,756,405,849","1,029,906",16.7182
22/08/2015,"6,691,116","2,274",N/E
23/08/2015,"2,917,539","1,095",N/E
24/08/2015,"289,997,314,690","712,648",16.9171
25/08/2015,"287,448,854,581","680,117",17.0975
26/08/2015,"257,723,847,265","658,478",16.9859
27/08/2015,"319,659,476,527","772,078",17.1065
28/08/2015,"362,125,381,044","1,396,366",16.8863
29/08/2015,"11,196,213","3,123",N/E
30/08/2015,"4,534,537","1,541",N/E
31/08/2015,"411,045,233,143","1,430,355",16.7684
1/9/2015,"283,949,351,565","730,796",16.7829
2/9/2015,"250,714,270,785","671,694",16.8692
3/9/2015,"283,462,428,117","741,764",16.9444
4/9/2015,"280,895,406,995","1,095,268",16.7918
5/9/2015,"8,213,757","2,447",N/E
6/9/2015,"2,577,643","1,158",N/E
7/9/2015,"236,325,751,296","766,882",16.8454
8/9/2015,"264,306,809,425","664,296",16.988
9/9/2015,"269,192,621,960","657,808",16.7979
10/9/2015,"297,291,203,731","778,772",16.7773
11/9/2015,"310,738,329,976","1,106,598",16.8103
12/9/2015,"9,439,924","2,664",N/E
13/09/2015,"3,618,656","1,247",N/E
14/09/2015,"333,061,193,905","1,029,484",16.8261
15/09/2015,"269,954,377,885","1,123,355",16.8168
16/09/2015,"8,544,707","2,269",N/E
17/09/2015,"402,758,893,099","852,013",16.7716
18/09/2015,"300,401,117,421","1,090,330",16.568
19/09/2015,"8,456,810","2,620",N/E
20/09/2015,"2,762,971","1,205",N/E
21/09/2015,"306,696,637,685","747,265",16.539
22/09/2015,"258,226,793,742","659,310",16.6865
23/09/2015,"258,331,855,508","622,972",16.8713
24/09/2015,"310,014,807,954","701,069",17.0453
25/09/2015,"377,592,419,788","1,093,062",17.1149
26/09/2015,"9,061,750","2,622",N/E
27/09/2015,"3,522,615","1,219",N/E
28/09/2015,"367,516,932,785","818,881",16.9595
29/09/2015,"318,544,719,572","984,899",17.0073
30/09/2015,"414,916,847,143","1,422,042",17.0771
1/10/2015,"315,046,040,183","810,001",16.9053
2/10/2015,"325,315,703,115","1,084,839",16.8566
3/10/2015,"9,878,288","3,059",N/E
4/10/2015,"3,544,975","1,454",N/E
5/10/2015,"300,947,261,740","820,866",16.8162
6/10/2015,"259,567,111,209","702,637",16.6941
7/10/2015,"254,719,170,915","673,429",16.6878
8/10/2015,"298,135,708,841","755,575",16.5762
9/10/2015,"294,773,081,918","1,153,979",16.5464
10/10/2015,"8,723,894","2,856",N/E
11/10/2015,"2,589,747","1,262",N/E
12/10/2015,"235,252,882,787","746,409",16.418
13/10/2015,"312,183,147,165","707,301",16.4219
14/10/2015,"288,637,075,378","905,437",16.5848
15/10/2015,"306,249,593,330","1,226,559",16.5804
16/10/2015,"299,377,538,788","1,170,428",16.425
17/10/2015,"9,372,905","3,099",N/E
18/10/2015,"3,359,329","1,507",N/E
19/10/2015,"328,560,764,220","771,476",16.3959
20/10/2015,"274,469,287,979","688,989",16.4899
21/10/2015,"265,167,980,144","680,803",16.5618
22/10/2015,"274,089,203,976","724,826",16.66
23/10/2015,"308,163,380,620","1,054,844",16.5284
24/10/2015,"7,846,307","2,682",N/E
25/10/2015,"3,100,968","1,341",N/E
26/10/2015,"343,143,965,820","759,614",16.5138
27/10/2015,"285,505,041,675","693,142",16.4998
28/10/2015,"276,434,748,336","774,979",16.5545
29/10/2015,"319,189,451,549","1,043,502",16.4503
30/10/2015,"411,819,381,904","1,682,928",16.6219
31/10/2015,"17,549,445","4,369",N/E
1/11/2015,"4,983,636","1,928",N/E
2/11/2015,"19,856,486","5,076",N/E
3/11/2015,"415,537,966,817","1,190,302",16.5244
4/11/2015,"276,330,291,103","780,564",16.4196
5/11/2015,"311,238,507,046","835,980",16.5147
6/11/2015,"286,492,989,906","1,159,095",16.5959
7/11/2015,"9,356,767","3,030",N/E
8/11/2015,"3,556,267","1,407",N/E
9/11/2015,"280,822,566,613","807,362",16.8382
10/11/2015,"281,477,754,990","769,853",16.87
11/11/2015,"217,326,192,464","696,435",16.7658
12/11/2015,"316,918,621,043","949,144",16.7173
13/11/2015,"355,327,628,552","1,744,417",16.7406
14/11/2015,"19,248,279","4,726",N/E
15/11/2015,"5,574,005","2,322",N/E
16/11/2015,"14,745,870","3,762",N/E
17/11/2015,"406,701,238,365","1,062,629",16.7395
18/11/2015,"294,427,818,027","784,254",16.757
19/11/2015,"298,364,709,306","787,614",16.7636
20/11/2015,"312,705,965,265","1,155,123",16.5748
21/11/2015,"10,976,579","3,023",N/E
22/11/2015,"4,214,192","1,453",N/E
23/11/2015,"315,073,676,541","767,028",16.512
24/11/2015,"300,049,741,781","697,949",16.5306
25/11/2015,"280,856,354,099","775,590",16.4705
26/11/2015,"287,728,727,060","847,184",16.5548
27/11/2015,"346,132,811,375","1,472,595",16.5492
28/11/2015,"16,671,736","4,220",N/E
29/11/2015,"7,899,014","2,117",N/E
30/11/2015,"425,555,437,364","1,573,911",16.5784
1/12/2015,"307,135,967,013","889,906",16.5856
2/12/2015,"262,403,256,447","784,955",16.5104
3/12/2015,"283,168,684,143","826,550",16.5933
4/12/2015,"316,546,057,658","1,324,999",16.7095
5/12/2015,"16,235,820","4,102",N/E
6/12/2015,"5,308,537","1,670",N/E
7/12/2015,"352,550,681,915","909,572",16.6757
8/12/2015,"320,555,096,391","817,801",16.9044
9/12/2015,"305,722,095,937","825,201",17.0164
10/12/2015,"390,482,216,227","1,032,671",17.016
11/12/2015,"346,255,849,874","1,347,515",17.075
12/12/2015,"16,174,603","4,008",N/E
13/12/2015,"6,055,381","2,085",N/E
14/12/2015,"351,278,188,519","1,136,317",17.3592
15/12/2015,"347,902,707,720","1,392,848",17.3776
16/12/2015,"366,030,497,097","985,889",17.1529
17/12/2015,"412,429,910,002","1,062,720",17.136
18/12/2015,"370,363,635,277","1,448,104",17.1
19/12/2015,"22,008,315","4,149",N/E
20/12/2015,"6,340,837","2,044",N/E
21/12/2015,"390,825,789,701","1,029,768",17.0139
22/12/2015,"357,552,311,365","949,639",17.1034
23/12/2015,"358,958,650,565","1,101,462",17.1847
24/12/2015,"265,831,560,202","718,806",17.1953
25/12/2015,"5,176,170","1,535",N/E
26/12/2015,"10,440,609","2,840",N/E
27/12/2015,"6,476,102","1,579",N/E
28/12/2015,"364,159,798,679","825,637",17.276
29/12/2015,"342,830,243,311","900,054",17.271
30/12/2015,"424,134,426,203","1,285,350",17.2065
31/12/2015,"347,473,923,918","995,985",17.3398
1/1/2016,"6,477,215","1,982",N/E
2/1/2016,"12,245,632","3,626",N/E
3/1/2016,"6,615,837","2,276",N/E
4/1/2016,"358,703,280,827","749,037",17.2487
5/1/2016,"285,862,309,278","690,621",17.3529
6/1/2016,"265,275,055,235","595,611",17.3456
7/1/2016,"281,934,043,013","701,950",17.4411
8/1/2016,"314,099,779,400","1,080,808",17.6568
9/1/2016,"13,699,917","3,807",N/E
10/1/2016,"4,843,517","1,847",N/E
11/1/2016,"320,808,228,305","777,340",17.9283
12/1/2016,"281,429,754,386","663,109",17.9304
13/01/2016,"263,695,659,161","647,426",17.9119
14/01/2016,"313,737,308,408","959,703",17.85
15/01/2016,"349,269,911,107","1,612,678",17.9121
16/01/2016,"17,337,799","5,069",N/E
17/01/2016,"5,940,489","2,442",N/E
18/01/2016,"314,197,147,203","852,344",18.2108
19/01/2016,"286,293,209,252","668,896",18.2327
20/01/2016,"289,620,671,200","669,459",18.1947
21/01/2016,"291,484,053,553","723,899",18.608
22/01/2016,"278,276,712,194","1,057,232",18.5084
23/01/2016,"13,775,052","3,753",N/E
24/01/2016,"4,459,500","1,723",N/E
25/01/2016,"333,253,160,000","772,090",18.428
26/01/2016,"284,680,456,597","673,508",18.5352
27/01/2016,"296,508,461,845","696,313",18.4715
28/01/2016,"338,997,386,128","994,200",18.453
29/01/2016,"448,392,189,586","1,911,939",18.2906
30/01/2016,"29,008,694","5,951",N/E
31/01/2016,"7,320,630","2,636",N/E
1/2/2016,"16,275,740","4,697",N/E
2/2/2016,"364,536,844,981","1,047,275",18.1935
3/2/2016,"288,087,940,091","791,951",18.4902
4/2/2016,"282,590,000,756","821,368",18.4537
5/2/2016,"318,425,513,633","1,194,611",18.1891
6/2/2016,"12,196,751","3,923",N/E
7/2/2016,"4,546,129","1,897",N/E
8/2/2016,"289,979,658,793","799,270",18.3748
9/2/2016,"268,259,201,649","685,371",18.6959
10/2/2016,"262,187,213,342","727,560",18.7818
11/2/2016,"313,415,439,800","799,125",18.8089
12/2/2016,"304,554,357,327","1,408,559",19.1754
13/02/2016,"17,777,359","5,186",N/E
14/02/2016,"6,106,464","2,487",N/E
15/02/2016,"277,367,271,497","1,293,444",19.0392
16/02/2016,"266,161,266,458","808,760",18.8471
17/02/2016,"344,275,534,417","741,901",18.8148
18/02/2016,"316,729,894,111","757,907",18.3895
19/02/2016,"309,475,749,416","1,132,802",18.1439
20/02/2016,"11,640,721","3,968",N/E
21/02/2016,"3,917,929","1,901",N/E
22/02/2016,"306,977,590,514","791,240",18.2762
23/02/2016,"261,584,154,572","688,056",18.0568
24/02/2016,"272,368,718,832","707,693",18.1948
25/02/2016,"314,680,771,492","879,167",18.2893
26/02/2016,"331,503,270,304","1,475,968",18.168
27/02/2016,"23,902,316","5,656",N/E
28/02/2016,"8,447,377","2,825",N/E
29/02/2016,"438,650,619,289","1,680,200",18.1706
1/3/2016,"300,960,272,656","838,768",18.102
2/3/2016,"240,220,729,100","744,601",17.9432
3/3/2016,"286,316,818,325","850,634",17.8561
4/3/2016,"300,297,062,519","1,222,190",17.8971
5/3/2016,"14,972,117","4,390",N/E
6/3/2016,"5,303,390","2,232",N/E
7/3/2016,"321,368,791,306","866,512",17.7723
8/3/2016,"266,599,389,751","726,126",17.7526
9/3/2016,"283,527,611,235","697,393",17.9044
10/3/2016,"292,333,165,451","837,132",17.7523
11/3/2016,"341,107,747,103","1,213,014",17.8601
12/3/2016,"14,803,278","4,688",N/E
13/03/2016,"5,517,359","2,260",N/E
14/03/2016,"369,052,804,131","1,100,440",17.7002
15/03/2016,"313,836,144,219","1,300,015",17.7691
16/03/2016,"323,667,144,359","852,720",17.926
17/03/2016,"374,502,932,233","900,724",17.9308
18/03/2016,"328,314,872,990","1,307,351",17.4034
19/03/2016,"17,031,098","4,464",N/E
20/03/2016,"4,594,381","1,980",N/E
21/03/2016,"11,858,872","3,687",N/E
22/03/2016,"383,413,591,347","1,025,933",17.2995
23/03/2016,"316,391,872,930","1,166,032",17.3361
24/03/2016,"17,373,669","4,651",N/E
25/03/2016,"6,541,749","2,620",N/E
26/03/2016,"6,997,932","2,380",N/E
27/03/2016,"3,975,447","1,960",N/E
28/03/2016,"382,571,561,416","956,682",17.5273
29/03/2016,"324,550,292,866","857,165",17.461
30/03/2016,"326,815,169,399","1,137,553",17.4015
31/03/2016,"448,689,872,011","1,556,280",17.2509
1/4/2016,"313,999,438,277","1,170,392",17.237
2/4/2016,"18,900,255","5,387",N/E
3/4/2016,"6,825,539","2,671",N/E
4/4/2016,"307,026,786,875","881,902",17.3338
5/4/2016,"289,616,828,721","825,291",17.4484
6/4/2016,"254,825,761,308","741,564",17.7252
7/4/2016,"305,024,668,021","838,829",17.7286
8/4/2016,"280,798,288,456","1,274,637",17.893
9/4/2016,"15,719,903","4,560",N/E
10/4/2016,"5,799,222","2,645",N/E
11/4/2016,"310,560,485,403","843,360",17.7391
12/4/2016,"272,852,571,142","749,270",17.6452
13/04/2016,"263,999,621,892","767,935",17.5719
